code,parent_code,parent_soato_id,soato_id,name_uz,name_uz_cyril,name_ru,name_kaa,deleted,sort_order
TK-106-0113,TK-283,1726283,1726283024,Eshonbuloq,Эшонбулоқ,Эшанбулак,Eshonbuloq,false,460
TK-106-0118,TK-283,1726283,1726283029,Ziyolilar,Зиёлилар,Зиёлилар,Ziyolilar,false,470
TK-106-0105,TK-283,1726283,1726283032,Qut-baraka,Қут-барака,Кут-барака,Qut-baraka,false,480
TK-106-0076,TK-283,1726283,1726283001,O‘zgarish,Ўзгариш,Узгариш,Ózgarish,false,490
TK-106-0111,TK-283,1726283,1726283026,Nomdanak,Номданак,Номданак,Nomdanak,false,500
TK-106-0110,TK-283,1726283,1726283035,Sadoqat,Садоқат,Садокат,Sadoqat,false,510
TK-106-0117,TK-283,1726283,1726283028,Xonobod tepa,Хонобод тепа,Хонобод тепа,Xonobod tepa,false,520
TK-106-0106,TK-283,1726283,1726283025,Eski jaloyir,Эски жалойир,Эски жалойир,Eski jaloyir,false,530
TK-106-0079,TK-283,1726283,1726283038,Halqobod,Ҳалқобод,Халкобод,Halqobod,false,540
TK-106-0070,TK-283,1726283,1726283045,Nog‘oy qo‘rgon,Ноғой қўргон,Ногой кургон,Noǵoy qórgon,false,550
TK-106-0078,TK-283,1726283,1726283002,Habibiy,Ҳабибий,Хабиби,Habibiy,false,560
TK-287001,TK-287,1726287,1726287016,Abdulla qahhor,Абдулла қаҳҳор,Абдулла қаҳҳор,Abdulla qahhor,false,10
TK-287002,TK-287,1726287,1726287001,Armug‘on,Армуғон,Армуғон,Armuǵon,false,20
TK-287003,TK-287,1726287,1726287011,Belariq,Белариқ,Белариқ,Belariq,false,30
TK-287004,TK-287,1726287,1726287017,Bobur,Бобур,Бобур,Bobur,false,40
TK-287005,TK-287,1726287,1726287002,Boshliq,Бошлиқ,Бошлиқ,Boshliq,false,50
TK-287006,TK-287,1726287,1726287018,Bog‘saroy,Боғсарой,Боғсарой,Boǵsaroy,false,60
TK-287007,TK-287,1726287,1726287019,Damariq,Дамариқ,Дамариқ,Damariq,false,70
TK-287008,TK-287,1726287,1726287003,Dilbuloq,Дилбулоқ,Дилбулоқ,Dilbuloq,false,80
TK-287009,TK-287,1726287,,Konstitusiya,Конститусия,Конститусия,Konstitusiya,false,90
TK-287010,TK-287,1726287,1726287006,Meros,Мерос,Мерос,Meros,false,100
TK-287011,TK-287,1726287,1726287007,Muqimiy,Муқимий,Муқимий,Muqimiy,false,110
TK-287012,TK-287,1726287,1726287004,Muxandislar,Мухандислар,Мухандислар,Muxandislar,false,120
TK-287013,TK-287,1726287,1726287008,Rakat,Ракат,Ракат,Rakat,false,130
TK-287014,TK-287,1726287,1726287013,Rakatboshi,Ракатбоши,Ракатбоши,Rakatboshi,false,140
TK-287015,TK-287,1726287,1726287014,Tepa,Тепа,Тепа,Tepa,false,150
TK-287016,TK-287,1726287,1726287009,To‘qimachi,Тўқимачи,Тўқимачи,Tóqimachi,false,160
TK-287017,TK-287,1726287,,Xamid sulaymon,Хамид сулаймон,Хамид сулаймон,Xamid sulaymon,false,170
TK-287018,TK-287,1726287,1726287021,Shohjahon,Шоҳжаҳон,Шоҳжаҳон,Shohjahon,false,180
TK-287019,TK-287,1726287,1726287015,Yunus rajabiy,Юнус ражабий,Юнус ражабий,Yunus rajabiy,false,190
TK-287020,TK-287,1726287,1726287010,Yakkasaroy,Яккасарой,Яккасарой,Yakkasaroy,false,200
TK-287021,TK-287,1726287,1726287005,Qushbegi,Қушбеги,Қушбеги,Qushbegi,false,210
TK-105-0032,TK-287,1726287,1726287012,Konstitutsiya,Конституция,Конституция,Konstitutsiya,false,220
TK-105-0041,TK-287,1726287,1726287020,Hamid sulaymonov,Ҳамид сулаймонов,Хамид сулаймонов,Hamid sulaymonov,false,230
TK-290001,TK-290,1726290,1726290035,Barkamol,Баркамол,Баркамол,Barkamol,false,10
TK-290002,TK-290,1726290,1726290018,Yashnobod,Яшнобод,Яшнобод,Yashnobod,false,20
TK-290003,TK-290,1726290,1726290019,Birlashgan,Бирлашган,Бирлашган,Birlashgan,false,30
TK-290004,TK-290,1726290,1726290020,Parvoz,Парвоз,Парвоз,Parvoz,false,40
TK-290005,TK-290,1726290,1726290036,Dilbog‘,Дилбоғ,Дилбоғ,Dilboǵ,false,50
TK-290006,TK-290,1726290,1726290021,Navro‘zobod,Наврўзобод,Наврўзобод,Navrózobod,false,60
TK-290007,TK-290,1726290,1726290022,Aviasozlar,Авиасозлар,Авиасозлар,Aviasozlar,false,70
TK-290008,TK-290,1726290,1726290038,Asalobod,Асалобод,Асалобод,Asalobod,false,80
TK-290009,TK-290,1726290,1726290001,Iltifot,Илтифот,Илтифот,Iltifot,false,90
TK-290010,TK-290,1726290,1726290051,Katta qo‘yliq,Катта қўйлиқ,Катта қўйлиқ,Katta qóyliq,false,100
TK-290011,TK-290,1726290,1726290052,Mumtoz,Мумтоз,Мумтоз,Mumtoz,false,110
TK-290012,TK-290,1726290,1726290053,Qo‘yliqobod,Қўйлиқобод,Қўйлиқобод,Qóyliqobod,false,120
TK-290013,TK-290,1726290,1726290054,Uysozlar,Уйсозлар,Уйсозлар,Uysozlar,false,130
TK-290014,TK-290,1726290,1726290055,O‘rta masjid,Ўрта масжид,Ўрта масжид,Órta masjid,false,140
TK-290015,TK-290,1726290,,Iqbol,Иқбол,Иқбол,Iqbol,false,150
TK-290016,TK-290,1726290,1726290039,Bunyodkor,Бунёдкор,Бунёдкор,Bunyodkor,false,160
TK-290017,TK-290,1726290,1726290040,Yangi davr,Янги давр,Янги давр,Yangi davr,false,170
TK-290018,TK-290,1726290,1726290041,Jarqo‘rg‘on,Жарқўрғон,Жарқўрғон,Jarqórǵon,false,180
TK-290019,TK-290,1726290,1726290057,Yangiqo‘rg‘on,Янгиқўрғон,Янгиқўрғон,Yangiqórǵon,false,190
TK-290020,TK-290,1726290,1726290058,Behizor,Беҳизор,Беҳизор,Behizor,false,200
TK-290021,TK-290,1726290,1726290059,Shoximardon,Шохимардон,Шохимардон,Shoximardon,false,210
TK-290022,TK-290,1726290,1726290060,Nodira,Нодира,Нодира,Nodira,false,220
TK-290023,TK-290,1726290,1726290061,Shoxsanam,Шохсанам,Шохсанам,Shoxsanam,false,230
TK-290024,TK-290,1726290,1726290062,Oydinko‘l,Ойдинкўл,Ойдинкўл,Oydinkól,false,240
TK-290025,TK-290,1726290,1726290063,Yanginur,Янгинур,Янгинур,Yanginur,false,250
TK-290026,TK-290,1726290,1726290064,Donishmand,Донишманд,Донишманд,Donishmand,false,260
TK-290027,TK-290,1726290,1726290065,Tarnovboshi,Тарновбоши,Тарновбоши,Tarnovboshi,false,270
TK-290028,TK-290,1726290,1726290066,Katta yangiobod,Катта янгиобод,Катта янгиобод,Katta yangiobod,false,280
TK-290029,TK-290,1726290,1726290042,Xosiyatli,Хосиятли,Хосиятли,Xosiyatli,false,290
TK-290030,TK-290,1726290,1726290023,Maxmur,Махмур,Махмур,Maxmur,false,300
TK-290031,TK-290,1726290,1726290024,Alimkent,Алимкент,Алимкент,Alimkent,false,310
TK-290032,TK-290,1726290,1726290043,Jo‘rabek,Жўрабек,Жўрабек,Jórabek,false,320
TK-290033,TK-290,1726290,1726290044,Besh bola,Беш бола,Беш бола,Besh bola,false,330
TK-290034,TK-290,1726290,1726290045,Axmad yassaviy,Ахмад яссавий,Ахмад яссавий,Axmad yassaviy,false,340
TK-290035,TK-290,1726290,1726290046,Boysun,Бойсун,Бойсун,Boysun,false,350
TK-290036,TK-290,1726290,1726290047,Muxtor ashrafiy,Мухтор ашрафий,Мухтор ашрафий,Muxtor ashrafiy,false,360
TK-290037,TK-290,1726290,,Ko‘ksaroy,Кўксарой,Кўксарой,Kóksaroy,false,370
TK-290038,TK-290,1726290,1726290048,Ma‘rifat,Маърифат,Маърифат,Ma‘rifat,false,380
TK-290039,TK-290,1726290,1726290049,Shirinobod,Ширинобод,Ширинобод,Shirinobod,false,390
TK-290040,TK-290,1726290,1726290026,To‘y tepa,Тўй тепа,Тўй тепа,Tóy tepa,false,400
TK-290041,TK-290,1726290,1726290027,Semurg‘,Семурғ,Семурғ,Semurǵ,false,410
TK-290042,TK-290,1726290,1726290028,Cho‘lpon,Чўлпон,Чўлпон,Chólpon,false,420
TK-290043,TK-290,1726290,1726290029,Fidoyilar,Фидойилар,Фидойилар,Fidoyilar,false,430
TK-290044,TK-290,1726290,1726290030,Boyqo‘rg‘on,Бойқўрғон,Бойқўрғон,Boyqórǵon,false,440
TK-290045,TK-290,1726290,1726290031,Mashinasozlar,Машинасозлар,Машинасозлар,Mashinasozlar,false,450
TK-290046,TK-290,1726290,1726290032,Istiqlol,Истиқлол,Истиқлол,Istiqlol,false,460
TK-290047,TK-290,1726290,1726290033,Do‘stobod,Дўстобод,Дўстобод,Dóstobod,false,470
TK-290048,TK-290,1726290,1726290002,Al buxoriy,Ал бухорий,Ал бухорий,Al buxoriy,false,480
TK-290049,TK-290,1726290,1726290003,Amir temur,Амир темур,Амир темур,Amir temur,false,490
TK-290050,TK-290,1726290,1726290004,Vatandosh,Ватандош,Ватандош,Vatandosh,false,500
TK-290051,TK-290,1726290,1726290005,Tong,Тонг,Тонг,Tong,false,510
TK-290052,TK-290,1726290,1726290006,Moxinur,Мохинур,Мохинур,Moxinur,false,520
TK-290053,TK-290,1726290,1726290007,Tuzel,Тузел,Тузел,Tuzel,false,530
TK-290054,TK-290,1726290,1726290008,Go‘zal,Гўзал,Гўзал,Gózal,false,540
TK-290055,TK-290,1726290,1726290009,Olmos,Олмос,Олмос,Olmos,false,550
TK-290056,TK-290,1726290,1726290037,Beshariq,Бешариқ,Бешариқ,Beshariq,false,560
TK-290057,TK-290,1726290,1726290034,Fazogir,Фазогир,Фазогир,Fazogir,false,570
TK-290058,TK-290,1726290,1726290050,O‘qchi olmazor,Ўқчи олмазор,Ўқчи олмазор,Óqchi olmazor,false,580
TK-104-0159,TK-290,1726290,1726290012,Uchchinor,Уччинор,Уччинор,Uchchinor,false,590
TK-104-0158,TK-290,1726290,1726290010,Arg‘in,Арғин,Аргин,Arǵin,false,600
TK-104-0155,TK-290,1726290,1726290015,Bog‘bon,Боғбон,Богбон,Boǵbon,false,610
TK-104-0154,TK-290,1726290,1726290017,Tovkentepe,Товкентепа,Товкентепа,Tovkentepe,false,620
TK-104-0152,TK-290,1726290,1726290013,Jarboshi,Жарбоши,Жарбоши,Jarboshi,false,630
TK-104-0156,TK-290,1726290,1726290014,Mohirlar,Моҳирлар,Мохирлар,Mohirlar,false,640
TK-104-0160,TK-290,1726290,1726290067,Qalqon,Қалқон,Калкон,Qalqon,false,650
TK-104-0139,TK-290,1726290,1726290025,Qadriyat,Қадрият,Кадрият,Qadriyat,false,660
TK-104-0153,TK-290,1726290,1726290016,Tashisti,Ташисти,Ташисти,Tashisti,false,670
TK-104-0157,TK-290,1726290,1726290011,Xilol,Хилол,Хилол,Xilol,false,680
TK-104-0115,TK-290,1726290,1726290056,Yosh avlod,Ёш авлод,Ёш авлод,Yosh avlod,false,690
TK-292010,TK-292,1726292,1726292006,Yangi choshtepa,Янги чоштепа,Янги чоштепа,Yangi choshtepa,false,10
TK-292012,TK-292,1726292,1726292024,Binokor,Бинокор,Бинокор,Binokor,false,20
TK-292015,TK-292,1726292,1726292002,Tashabbus,Ташаббус,Ташаббус,Tashabbus,false,30
TK-292016,TK-292,1726292,1726292005,Yangi umid,Янги умид,Янги умид,Yangi umid,false,40
TK-292017,TK-292,1726292,,Humo,Ҳумо,Ҳумо,Humo,false,50
TK-292025,TK-292,1726292,1726292008,Al fargoniy,Ал фаргоний,Ал фаргоний,Al fargoniy,false,60
TK-292026,TK-292,1726292,1726292009,Viqor,Виқор,Виқор,Viqor,false,70
TK-292027,TK-292,1726292,,Yuldosh,Юлдош,Юлдош,Yuldosh,false,80
TK-292028,TK-292,1726292,1726292017,Yorkin xayot,Ёркин хаёт,Ёркин хаёт,Yorkin xayot,false,90
TK-292029,TK-292,1726292,1726292015,Chorbog‘,Чорбоғ,Чорбоғ,Chorboǵ,false,100
TK-292030,TK-292,1726292,1726292014,Charog‘on,Чароғон,Чароғон,Charoǵon,false,110
TK-292031,TK-292,1726292,1726292010,Do‘stlik,Дўстлик,Дўстлик,Dóstlik,false,120
TK-292034,TK-292,1726292,1726292021,Olchazor,Олчазор,Олчазор,Olchazor,false,130
TK-292035,TK-292,1726292,1726292020,Navqiron,Навқирон,Навқирон,Navqiron,false,140
TK-292036,TK-292,1726292,1726292001,Oriyat,Орият,Орият,Oriyat,false,150
TK-292037,TK-292,1726292,1726292003,Choshtepa,Чоштепа,Чоштепа,Choshtepa,false,160
TK-292038,TK-292,1726292,1726292004,Yangi darxon,Янги дархон,Янги дархон,Yangi darxon,false,170
TK-292039,TK-292,1726292,1726292007,Yangihayot,Янгиҳаёт,Янгиҳаёт,Yangihayot,false,180
TK-292040,TK-292,1726292,,Iqbol,Иқбол,Иқбол,Iqbol,false,190
TK-292041,TK-292,1726292,1726292012,Yo‘ldosh,Йўлдош,Йўлдош,Yóldosh,false,200
TK-292042,TK-292,1726292,1726292013,Fayzli,Файзли,Файзли,Fayzli,false,210
TK-292043,TK-292,1726292,1726292016,Gulshanobod,Гулшанобод,Гулшанобод,Gulshanobod,false,220
TK-292044,TK-292,1726292,,Yorqinxayot,Ёрқинхаёт,Ёрқинхаёт,Yorqinxayot,false,230
TK-292045,TK-292,1726292,,Ibrat,Ибрат,Ибрат,Ibrat,false,240
TK-292046,TK-292,1726292,1726292019,Marxamat,Мархамат,Мархамат,Marxamat,false,250
TK-292047,TK-292,1726292,1726292022,Xumo,Хумо,Хумо,Xumo,false,260
TK-292048,TK-292,1726292,1726292023,Yangi turmush,Янги турмуш,Янги турмуш,Yangi turmush,false,270
TK-292049,TK-292,1726292,,Gulzor,Гулзор,Гулзор,Gulzor,false,280
TK-292050,TK-292,1726292,1726292026,Jaloir,Жалоир,Жалоир,Jaloir,false,290
TK-292051,TK-292,1726292,1726292027,Toshkent,Тошкент,Тошкент,Toshkent,false,300
TK-292052,TK-292,1726292,1726292028,Xo‘ja uchqun,Хўжа учқун,Хўжа учқун,Xója uchqun,false,310
TK-292053,TK-292,1726292,1726292029,Xushnud,Хушнуд,Хушнуд,Xushnud,false,320
TK-292054,TK-292,1726292,1726292030,Chortoq,Чортоқ,Чортоқ,Chortoq,false,330
TK-112-0012,TK-292,1726292,1726292025,Yangi gulzor,Янги гулзор,Янги гулзор,Yangi gulzor,false,340
TK-112-0025,TK-292,1726292,1726292018,Zarbdor,Зарбдор,Зарбдор,Zarbdor,false,350
TK-112-0028,TK-292,1726292,1726292011,Mash‘al,Машъал,Машъал,Mash‘al,false,360
TK-294001,TK-294,1726294,1726294027,1-Qatortol,1-Қатортол,1-Қатортол,1-Qatortol,false,10
TK-294002,TK-294,1726294,1726294042,2-Qatortol,2-Қатортол,2-Қатортол,2-Qatortol,false,20
TK-294003,TK-294,1726294,1726294015,1-Charx kamolon,1-Чарх камолон,1-Чарх камолон,1-Charx kamolon,false,30
TK-294004,TK-294,1726294,1726294016,2-Charx kamolon,2-Чарх камолон,2-Чарх камолон,2-Charx kamolon,false,40
TK-294005,TK-294,1726294,1726294017,3-Charx kamolon,3-Чарх камолон,3-Чарх камолон,3-Charx kamolon,false,50
TK-294006,TK-294,1726294,1726294001,Al-xorazmiy,Ал-хоразмий,Ал-хоразмий,Al-xorazmiy,false,60
TK-294007,TK-294,1726294,1726294002,Bahoriston,Баҳористон,Баҳористон,Bahoriston,false,70
TK-294008,TK-294,1726294,1726294003,Bekto‘pi,Бектўпи,Бектўпи,Bektópi,false,80
TK-294009,TK-294,1726294,1726294018,Beshyog‘och,Бешёғоч,Бешёғоч,Beshyoǵoch,false,90
TK-294010,TK-294,1726294,1726294004,Beshqo‘rg‘on,Бешқўрғон,Бешқўрғон,Beshqórǵon,false,100
TK-294011,TK-294,1726294,1726294029,Bog‘zor,Боғзор,Боғзор,Boǵzor,false,110
TK-294012,TK-294,1726294,1726294043,Botirma,Ботирма,Ботирма,Botirma,false,120
TK-294013,TK-294,1726294,1726294044,Bo‘rijar,Бўрижар,Бўрижар,Bórijar,false,130
TK-294014,TK-294,1726294,1726294005,Guliston,Гулистон,Гулистон,Guliston,false,140
TK-294015,TK-294,1726294,1726294046,Do‘mbirobod,Дўмбиробод,Дўмбиробод,Dómbirobod,false,150
TK-294016,TK-294,1726294,1726294030,Dilobod,Дилобод,Дилобод,Dilobod,false,160
TK-294017,TK-294,1726294,1726294048,Katta do‘mbirobod,Катта дўмбиробод,Катта дўмбиробод,Katta dómbirobod,false,170
TK-294018,TK-294,1726294,1726294019,Katta qozirobod,Катта қозиробод,Катта қозиробод,Katta qozirobod,false,180
TK-294019,TK-294,1726294,1726294021,Katta chilonzor-1,Катта чилонзор-1,Катта чилонзор-1,Katta chilonzor-1,false,190
TK-294020,TK-294,1726294,1726294022,Katta chilonzor-2,Катта чилонзор-2,Катта чилонзор-2,Katta chilonzor-2,false,200
TK-294021,TK-294,1726294,1726294023,Katta chilonzor-3,Катта чилонзор-3,Катта чилонзор-3,Katta chilonzor-3,false,210
TK-294022,TK-294,1726294,1726294006,Katta xirmontepa,Катта хирмонтепа,Катта хирмонтепа,Katta xirmontepa,false,220
TK-294023,TK-294,1726294,1726294049,Kichik xirmontepa,Кичик хирмонтепа,Кичик хирмонтепа,Kichik xirmontepa,false,230
TK-294024,TK-294,1726294,1726294031,Ko‘tarma,Кўтарма,Кўтарма,Kótarma,false,240
TK-294025,TK-294,1726294,1726294033,Lutfiy,Лутфий,Лутфий,Lutfiy,false,250
TK-294026,TK-294,1726294,1726294035,Nafosat,Нафосат,Нафосат,Nafosat,false,260
TK-294027,TK-294,1726294,1726294050,Mevazor,Мевазор,Мевазор,Mevazor,false,270
TK-294028,TK-294,1726294,1726294051,Mehrjon,Меҳржон,Меҳржон,Mehrjon,false,280
TK-294029,TK-294,1726294,1726294034,Navbahor,Навбаҳор,Навбаҳор,Navbahor,false,290
TK-294030,TK-294,1726294,1726294052,Naqqoshlik,Наққошлик,Наққошлик,Naqqoshlik,false,300
TK-294031,TK-294,1726294,1726294024,Novza,Новза,Новза,Novza,false,310
TK-294032,TK-294,1726294,1726294047,Zarqo‘rg‘on,Зарқўрғон,Зарқўрғон,Zarqórǵon,false,320
TK-294033,TK-294,1726294,1726294036,Oq-tepa,Оқ-тепа,Оқ-тепа,Oq-tepa,false,330
TK-294034,TK-294,1726294,1726294032,Qatortol,Қатортол,Қатортол,Qatortol,false,340
TK-294035,TK-294,1726294,1726294010,Xonto‘pi,Хонтўпи,Хонтўпи,Xontópi,false,350
TK-294036,TK-294,1726294,1726294007,Tirsakobod,Тирсакобод,Тирсакобод,Tirsakobod,false,360
TK-294037,TK-294,1726294,,Hayrobod,Ҳайробод,Ҳайробод,Hayrobod,false,370
TK-294038,TK-294,1726294,1726294028,Beshchinor,Бешчинор,Бешчинор,Beshchinor,false,380
TK-294039,TK-294,1726294,1726294037,Xalqlar do‘stligi,Халқлар дўстлиги,Халқлар дўстлиги,Xalqlar dóstligi,false,390
TK-294040,TK-294,1726294,1726294009,Xirmontepa,Хирмонтепа,Хирмонтепа,Xirmontepa,false,400
TK-294041,TK-294,1726294,1726294025,Chilonzor,Чилонзор,Чилонзор,Chilonzor,false,410
TK-294042,TK-294,1726294,1726294038,Cho‘pon-ota,Чўпон-ота,Чўпон-ота,Chópon-ota,false,420
TK-294043,TK-294,1726294,1726294012,Sharq,Шарқ,Шарқ,Sharq,false,430
TK-294044,TK-294,1726294,1726294011,Sharaf,Шараф,Шараф,Sharaf,false,440
TK-294045,TK-294,1726294,1726294013,Sharq tongi,Шарқ тонги,Шарқ тонги,Sharq tongi,false,450
TK-294046,TK-294,1726294,1726294054,Yakkabog‘,Яккабоғ,Яккабоғ,Yakkaboǵ,false,460
TK-294047,TK-294,1726294,1726294055,Yakkatut,Яккатут,Яккатут,Yakkatut,false,470
TK-294048,TK-294,1726294,1726294020,Katta olmazor,Катта олмазор,Катта олмазор,Katta olmazor,false,480
TK-294049,TK-294,1726294,1726294045,Gavhar,Гавҳар,Гавҳар,Gavhar,false,490
TK-294050,TK-294,1726294,1726294053,Fidokor,Фидокор,Фидокор,Fidokor,false,500
TK-294051,TK-294,1726294,1726294014,Shuxrat,Шухрат,Шухрат,Shuxrat,false,510
TK-103-0136,TK-294,1726294,1726294039,Diyor,Диёр,Диёр,Diyor,false,520
TK-103-0138,TK-294,1726294,1726294026,Qozirobod,Қозиробод,Козиробод,Qozirobod,false,530
TK-103-0139,TK-294,1726294,1726294040,Ko‘rkam,Кўркам,Коркам,Kórkam,false,540
TK-103-0137,TK-294,1726294,1726294041,Katta navbahor,Катта навбаҳор,Катта навбахор,Katta navbahor,false,550
TK-103-0123,TK-294,1726294,1726294008,Hayrabod,Ҳайрабод,Хайрабод,Hayrabod,false,560
TO-206001,TO-206,1727206,,Qaxramon,Қахрамон,Қахрамон,Qaxramon,false,10
TO-206002,TO-206,1727206,1727206002,Qo‘rg‘ontepa,Қўрғонтепа,Қўрғонтепа,Qórǵontepa,false,20
TO-206003,TO-206,1727206,1727206003,Zarbdor,Зарбдор,Зарбдор,Zarbdor,false,30
TO-206004,TO-206,1727206,1727206004,Zarafshon,Зарафшон,Зарафшон,Zarafshon,false,40
TO-206005,TO-206,1727206,1727206005,Navro‘z,Наврўз,Наврўз,Navróz,false,50
TO-206006,TO-206,1727206,1727206006,Guliston,Гулистон,Гулистон,Guliston,false,60
TO-206007,TO-206,1727206,1727206007,Yoshlik,Ёшлик,Ёшлик,Yoshlik,false,70
TO-206008,TO-206,1727206,1727206008,Suvti,Сувти,Сувти,Suvti,false,80
TO-206009,TO-206,1727206,1727206009,Xonobod,Хонобод,Хонобод,Xonobod,false,90
TO-206010,TO-206,1727206,1727206010,Tolovul,Толовул,Толовул,Tolovul,false,100
TO-206011,TO-206,1727206,1727206011,Sultonobod,Султонобод,Султонобод,Sultonobod,false,110
TO-206012,TO-206,1727206,1727206012,Qo‘shtepa,Қўштепа,Қўштепа,Qóshtepa,false,120
TO-206013,TO-206,1727206,,X.Olimjon,Х.олимжон,Х.олимжон,X.Olimjon,false,130
TO-206014,TO-206,1727206,,Jag‘olboyli,Жағолбойли,Жағолбойли,Jaǵolboyli,false,140
TO-206015,TO-206,1727206,1727206015,Qushtamg‘ali,Қуштамғали,Қуштамғали,Qushtamǵali,false,150
TO-206016,TO-206,1727206,1727206016,Qo‘rg‘oncha,Қўрғонча,Қўрғонча,Qórǵoncha,false,160
TO-206017,TO-206,1727206,1727206017,Eltamg‘ali,Елтамғали,Елтамғали,Eltamǵali,false,170
TO-206018,TO-206,1727206,1727206018,Tortuvli,Тортувли,Тортувли,Tortuvli,false,180
TO-206019,TO-206,1727206,,Boyg‘o‘li,Бойғўли,Бойғўли,Boyǵóli,false,190
TO-206020,TO-206,1727206,1727206020,Xalqobod,Халқобод,Халқобод,Xalqobod,false,200
TO-206021,TO-206,1727206,1727206021,Madaniyat,Маданият,Маданият,Madaniyat,false,210
TO-206022,TO-206,1727206,1727206022,Xamzaobod,Хамзаобод,Хамзаобод,Xamzaobod,false,220
TO-206023,TO-206,1727206,1727206023,Navbaxor,Навбахор,Навбахор,Navbaxor,false,230
TO-206024,TO-206,1727206,1727206024,Xosildor,Хосилдор,Хосилдор,Xosildor,false,240
TO-206025,TO-206,1727206,1727206025,Usta normat,Уста нормат,Уста нормат,Usta normat,false,250
TO-206026,TO-206,1727206,1727206026,Mustaqillik,Мустақиллик,Мустақиллик,Mustaqillik,false,260
TO-206027,TO-206,1727206,1727206027,Birlik,Бирлик,Бирлик,Birlik,false,270
TO-206028,TO-206,1727206,,S.Raximov,С.рахимов,С.рахимов,S.Raximov,false,280
TO-206029,TO-206,1727206,,S.Segizboev,С.сегизбоев,С.сегизбоев,S.Segizboev,false,290
TO-11070003,TO-206,1727206,1727206019,Boyg‘uli,Бойгули,Бойгули,Boyǵuli,false,300
TO-11070019,TO-206,1727206,1727206028,Sobir rahimov,Собир рахимов,Собир рахимов,Sobir rahimov,false,310
TO-11070010,TO-206,1727206,1727206001,Qahramon,Қаҳрамон,Кахрамон,Qahramon,false,320
TO-11070006,TO-206,1727206,1727206014,Jag‘alboyli,Жағалбойли,Жагалбойли,Jaǵalboyli,false,330
TO-11070009,TO-206,1727206,1727206029,Sulton segizboev,Султон сегизбоев,Султон сегизбоев,Sulton segizboev,false,340
TO-11070025,TO-206,1727206,1727206013,Hamid olimjon,Ҳамид олимжон,Хамид олимжон,Hamid olimjon,false,350
TO-212001,TO-212,1727212,1727212001,Yangi hayot,Янги ҳаёт,Янги ҳаёт,Yangi hayot,false,10
TO-212002,TO-212,1727212,1727212002,Gulobod,Гулобод,Гулобод,Gulobod,false,20
TO-212003,TO-212,1727212,1727212003,Shodmalik,Шодмалик,Шодмалик,Shodmalik,false,30
TO-212004,TO-212,1727212,1727212004,G‘allaquduq,Ғаллақудуқ,Ғаллақудуқ,Ǵallaquduq,false,40
TO-212005,TO-212,1727212,1727212005,Oybuloq,Ойбулоқ,Ойбулоқ,Oybuloq,false,50
TO-212006,TO-212,1727212,1727212006,Eyvalek,Ейвалек,Ейвалек,Eyvalek,false,60
TO-212007,TO-212,1727212,1727212008,Ubayd,Убайд,Убайд,Ubayd,false,70
TO-212008,TO-212,1727212,,Yangabod,Янгабод,Янгабод,Yangabod,false,80
TO-212009,TO-212,1727212,1727212011,Quyun,Қуюн,Қуюн,Quyun,false,90
TO-212010,TO-212,1727212,1727212012,Qiziloy,Қизилой,Қизилой,Qiziloy,false,100
TO-212011,TO-212,1727212,1727212013,Telov,Телов,Телов,Telov,false,110
TO-212012,TO-212,1727212,1727212014,Toshariq,Тошариқ,Тошариқ,Toshariq,false,120
TO-212013,TO-212,1727212,1727212015,Shovg‘oz,Шовғоз,Шовғоз,Shovǵoz,false,130
TO-212014,TO-212,1727212,1727212018,Sanam,Санам,Санам,Sanam,false,140
TO-212015,TO-212,1727212,1727212019,Go‘shsoy,Гўшсой,Гўшсой,Góshsoy,false,150
TO-212016,TO-212,1727212,1727212020,Chuvildoq,Чувилдоқ,Чувилдоқ,Chuvildoq,false,160
TO-212017,TO-212,1727212,1727212021,Qorasuvyoqa,Қорасувёқа,Қорасувёқа,Qorasuvyoqa,false,170
TO-212018,TO-212,1727212,1727212022,Susam,Сусам,Сусам,Susam,false,180
TO-212019,TO-212,1727212,1727212023,Ilg‘or,Илғор,Илғор,Ilǵor,false,190
TO-212020,TO-212,1727212,1727212024,Chinor,Чинор,Чинор,Chinor,false,200
TO-212021,TO-212,1727212,1727212025,Chetsuv,Чецув,Чецув,Chetsuv,false,210
TO-212022,TO-212,1727212,1727212026,Ko‘ksaroy,Кўксарой,Кўксарой,Kóksaroy,false,220
TO-212023,TO-212,1727212,1727212027,Ungut,Унгут,Унгут,Ungut,false,230
TO-212024,TO-212,1727212,,O‘zbekiston,Ўзбекистон,Ўзбекистон,Ózbekiston,false,240
TO-212025,TO-212,1727212,1727212029,Tut,Тут,Тут,Tut,false,250
TO-212026,TO-212,1727212,1727212030,Yalpoqtepa,Ялпоқтепа,Ялпоқтепа,Yalpoqtepa,false,260
TO-212027,TO-212,1727212,1727212031,Yonariq,Ёнариқ,Ёнариқ,Yonariq,false,270
TO-212028,TO-212,1727212,,Markaziy qo‘rg‘on,Марказий қўрғон,Марказий қўрғон,Markaziy qórǵon,false,280
TO-212029,TO-212,1727212,1727212034,Alisher,Алишер,Алишер,Alisher,false,290
TO-11080011,TO-212,1727212,1727212032,Uvak,Увак,Увак,Uvak,false,300
TO-11080031,TO-212,1727212,1727212009,Nurobod,Нуробод,Нуробод,Nurobod,false,310
