code,tin,name_ru
SA-203016,207295518,Тараккиёт
SA-203019,202839578,Лойиш
SA-203020,202846214,Ойтамгали
SA-203021,202842299,Сугончи
SA-203023,202839585,Узбекистан
SA-203024,202854434,Янгикишлок
SA-203025,202842282,Янгикургон
SA-203026,202842307,Янгихаёт
SA-203027,202839546,Авазали
SA-203028,202839554,Истиклол
SA-203029,202842314,Мионгол
SA-203030,202839514,Навруз
SA-203031,202854441,Примкент
SA-203032,202860601,Темирак
SA-203033,202839507,Узункишлок
SA-203034,202839499,Учтепа
SA-14080034,202846221,Гузалкент
SA-14080025,204765535,Арпаарик
SA-14080008,202842322,Захириддин Мухаммад Бабур
SA-14080033,202860633,Зарафшон
SA-14080002,202839539,Алишер Навои
SA-14080003,202842250,Амир Темур
SA-14080006,202842274,Галаравот
SA-206002,202829470,Булунгур
SA-206003,206103257,Булунгур арик
SA-206004,206125554,Гулзор
SA-206006,202829534,Истиклол
SA-206007,202829598,Мингчинор
SA-206008,202829788,Небуса
SA-206009,202829771,Ниёзмат
SA-206010,202829581,Нурли юл
SA-206011,202829606,Октош
SA-206012,202829764,Урокли
SA-206013,202829756,Чангал 1
SA-206014,202829574,Эрганакли
SA-206015,207136928,Янгикургон
SA-206016,202829542,Амир Темур
SA-206017,202829795,Дехконобод
SA-206018,202829843,Каптархона
SA-206020,202829614,Килдон
SA-206021,202829645,Кичик килдон
SA-206022,202829835,Киркшоди
SA-206023,202829463,Мехржон
SA-206025,207069662,Сайилтепа
SA-206027,202829828,Саховат
SA-206028,202829804,Элобод
SA-206029,202829811,Эсонтурди
SA-206030,202829700,Бешкотон
SA-206031,206490972,Богбон
SA-206032,202829732,Губдин
SA-206033,202829527,Гулистон
SA-206035,202829724,Каттакишлок
SA-206036,303062958,Лалмикор
SA-206037,202829717,Мингтепа
SA-206038,202829494,Навбахор
SA-206039,202829749,Олмазор
SA-206041,206194905,Янгиарик
SA-206042,202829692,Янгиобод
SA-206045,207097082,Гулобод
SA-206046,202829677,Зарафшон
SA-206047,204743816,Конгирот
SA-206048,202829684,Октепа
SA-206049,202829510,Самарканд
SA-206050,202829653,Сулувкургон
SA-206051,202829503,Улугбек
SA-206052,202829660,Хужабачча
SA-206053,202829638,Хужамазгил
SA-206054,204991334,Чорбог
SA-206055,202829621,Чуянтепа
SA-14010041,202829559,Фозил Йулдош
SA-14010020,203748524,Алишер Навоий
SA-14010003,206985331,Бешкуби
SA-209002,202709145,Джурият
SA-209003,202700324,Катта кишлок
SA-209004,202717397,Найманцепа
SA-209005,202709153,Нуш
SA-209006,202694927,Саричашма
SA-209008,202732854,Туккизбой
SA-209009,202722684,Тут
SA-209011,201181331,Шодлик
SA-209012,202704707,Газира
SA-209013,202700317,Кукгумбаз
SA-209014,202709114,Канглы
SA-209015,202698374,Корамуйин
SA-209016,202704739,Кулбости
SA-209017,202700349,Кунгирот
SA-209018,202704722,Ногахон
SA-209019,202700332,Полвонарик
SA-209020,201180744,Самарканд
SA-209022,202704714,Хитойпаян
SA-209023,201180737,Алишер Навои
SA-209024,202704746,Дехканабад
SA-209025,202713807,Заравшан
SA-209026,206999654,Кудукли
SA-209027,202709081,Кургон-Салмон
SA-209028,202694887,Найман
SA-209029,202704682,Алмазор
SA-209030,201180713,Ташкент
SA-209031,202704699,Эски Джамбай
SA-209032,202698382,Бешбола
SA-209033,201180887,Гулистан
SA-209034,206959434,Назар
SA-209035,202694910,Сарай
SA-209037,202732886,Холвойи
SA-209038,202704761,Ширинкент
SA-14020028,202698367,Сухмон
SA-14020035,207000504,Шеркургон
SA-14020025,202694903,Сарикипчок
SA-14020029,207064464,Талдироззок
SA-14020002,201180720,А.Курбонов
SA-212001,202657457,Узбекистон
SA-212002,202652614,Халкобод
SA-212003,202679801,Муродобод
SA-212004,202652582,Сафохожа
SA-212005,202680841,Бешарик
SA-212006,202666493,Хумо
SA-212008,202652607,Катта-Кангли
SA-212009,202673786,Бешкапа
SA-212011,202673730,Равот
SA-212012,202654080,Куктепа
SA-212013,202666501,Янгикент
SA-212014,202679778,Чакар
SA-212015,202652574,Чимкургон
SA-212016,202654034,Иштихон
SA-212018,202673708,Тупор
SA-212019,202652622,Намуна
SA-212020,202666478,Хонака
SA-212021,202666485,Дустлик
SA-212022,202673644,Чагатой
SA-212024,202680826,Зарбанд
SA-212025,204598284,Бешбола
SA-212026,202673723,Бойтуби
SA-212027,206947948,Бустон
SA-212028,202657512,Гулобод
SA-212029,202679761,Одил
SA-212030,202770849,Миришкор
SA-212031,202679818,Киёт
SA-212033,202657504,Коракуйли
SA-212034,202657472,Азамат
SA-212035,202654058,Бойлата
SA-212036,202673754,Киркйигит
SA-212037,205309016,Дехконобод
SA-212038,202654065,Чинортепа
SA-212040,202654041,Бахрин
SA-212041,202654097,Кутарма
SA-212042,202657529,Коракишлок
SA-212043,202657464,Дамарик
SA-212044,202673651,Тойтуёк
SA-212045,202749753,Шайхислом
SA-212046,202698399,Орлот
SA-212048,202673747,Шейхларкент
SA-212049,202673636,Югонтепа
SA-212050,202679793,Минглар
SA-212051,202673668,Зарбулок
SA-212052,202652599,Шейхлар
SA-212053,202679785,Мохпар
SA-212054,205409872,Богбон
SA-212055,202654026,Зартепа
SA-212056,202679825,Янгиравот
SA-212059,202673675,Богихон
SA-212060,202673683,Узбеккоргон
SA-212061,202673715,Кайирма
SA-212062,202680834,Сохибкор
SA-14030011,202657440,Боронхожа
SA-14030013,202654105,Гафур Гулом
SA-14030018,202732902,Жура Махмудов
SA-14030049,205309009,Хазарбобо
SA-14030031,202654073,Кунгрот
SA-14030002,202722732,Борлос
SA-14030044,202673762,Сугот
SA-14030034,205852728,Мирзокул
SA-14030023,202673690,Кучкор Каршиeв
SA-215001,202706584,Дустлик
SA-215002,202706624,Чарогон
SA-215005,202734091,Богот
SA-215006,202713878,Мадраса
SA-215007,202703011,Кадан
SA-215008,202702789,Янгиравот
SA-215009,202702772,Муллотогай
SA-215010,202734005,Муллакурпа
SA-215011,202702764,Валижон
SA-215012,202702757,Кумок
SA-215013,202702796,Каттаминг
SA-215014,202702740,Муминхожа
SA-215015,202706664,Жумабой
SA-215016,202706649,Ойжон
SA-215017,202706656,Нисбат
SA-215018,202706671,Чигатой
SA-215019,202703004,Мойбулок
SA-215020,202713854,Жизмонсой
SA-215021,202702979,Коксой
SA-215022,202706600,Ёнбошсой
SA-215024,202734013,Бургансой
SA-215025,202702986,Себустон
SA-215026,202702962,Андоксай
SA-215027,202702725,Баландчордара
SA-215028,202713839,Заркургон
SA-215029,202702733,Навбахор
SA-215030,202733988,Олмазор
SA-215031,202698422,Каттакурпа
SA-215032,202702875,Найман
SA-215033,202702890,Вайрот
SA-215034,202702883,Ёви
SA-215035,202702868,Файзикент
SA-215036,202698439,Куштепа
SA-215037,202758924,Янгиобод
SA-215039,202730976,Жавлон
SA-215040,202734109,Чуянчи
SA-215041,202762636,Тарнов
SA-215042,202733995,Ёдгорхожа
SA-215043,202730984,Киёт
SA-215044,202702844,Мундиён
SA-215045,202702836,Жонкел
SA-215046,202702829,Киргиз
SA-215047,202702804,Таварон
SA-215048,202762572,Болтабек
SA-215049,202734069,Корадарё
SA-215050,202734052,Полвонтепа
SA-215051,202734076,Баландравот
SA-215052,202734020,Яккабог
SA-215053,204384234,Янгихаёт
SA-215054,202702915,Кушбеги
SA-215055,202734084,Уйшун
SA-215056,202734037,Шурак
SA-215057,202762644,Янгикоргонча
SA-215059,205186069,Алижон
SA-215060,202698478,Омонбой коприк
SA-215061,202702947,Гозал
SA-215062,202734131,Саройкоргон
SA-215063,202702954,Янгикиёт
SA-215064,202702930,Кумушкент
SA-215065,202702923,Коракулча
SA-215066,204387088,Бунёдкор
SA-215067,202702908,Омонкалхат
SA-215068,202706617,Номозполвон
SA-215069,202706592,Кумушкиргок
SA-14050002,202724294,Алишер Навоий
SA-14050039,202734116,Мирзо Улугбек
SA-14050036,202724334,Кушховуз
SA-14050038,202734044,Мелихужа
SA-14050034,202702994,Кушкутон
SA-216001,203091276,Кийким
SA-216002,203091284,Шована
SA-216003,203091244,Коргон
SA-216004,203091047,Хонназар
SA-216005,306114145,Зармитан
SA-216006,203130685,Заркент
SA-216007,203091079,Майинтепа
SA-216008,203091180,Кувкалла
SA-216009,203091030,Юкори Сарой
SA-216010,207138505,Бойтуп
SA-216011,203091094,Жуш ота
SA-216012,206965507,Катта Oкмачит
SA-216013,204813886,Куштамгали
SA-216014,203091205,Чиммос
SA-216015,203091291,Тоз
SA-216017,203091220,Урганжи
SA-216019,203091062,Окчобсой
SA-216020,203091054,Янгикишлок
SA-216021,203091197,Жонбулок
SA-216024,203091158,Минишкор
SA-216025,203091309,Кушработ
SA-216026,203091165,Навкат
SA-216027,203091237,Коратош
SA-216028,203091252,Ковунчи
SA-216029,203091126,Пангат
SA-216031,203091102,Булокбоши
SA-216032,306063083,Сохибкор
SA-216033,203091324,Бозоржой
SA-216036,206944904,Дустлик
SA-216037,203091173,Озод
SA-216038,203091134,Тегирмоновул
SA-216039,203091086,Чорлок
SA-216040,203091141,Пичот
SA-216042,203425530,Мустакиллик
SA-14040017,203091119,Коралос
SA-218001,202837715,Болгали
SA-218002,202842361,Тепа
SA-218003,202866363,Мангит
SA-218004,202842378,Мушкент
SA-218005,202830037,Янги арик
SA-218006,202830005,Тортувли
SA-218007,202830013,Козиёкли
SA-218008,202868320,Олтиугил
SA-218009,202830020,Умид
SA-218011,202835575,Дедан
SA-218012,202839657,Ипакёли
SA-218013,202837723,Козикент
SA-218014,202941864,Навруз
SA-218015,203166237,Дустлик
SA-218016,202941871,Мустакиллик
SA-218017,202884129,Узбекистон
SA-218018,202830131,Беклар
SA-218019,202830116,Чархин
SA-218021,202830148,Сохибкор
SA-218022,202830084,Бирлик
SA-218023,202835583,Сарбозор
SA-218024,202896864,Саловат
SA-218025,202829993,Тоткент
SA-218026,202727274,Чайкал
SA-218027,202754241,Ок-олтин
SA-218028,202830069,Кук-ота
SA-218031,202830155,Иймон
SA-218032,202830163,Истиклол
SA-218033,202892206,Турон
SA-218035,202835590,Равот Олчин
SA-218036,202844920,Чорбог
SA-218037,202727259,Узбеккенти
SA-218038,202837708,Тепакургон
SA-218040,202727266,Нарпай
SA-218041,202830124,Баркамол
SA-218042,202866348,Гулистон
SA-218047,202892198,Ногарахона
SA-218049,203053243,Мукимий
SA-218050,202728368,Тинчлик
SA-218051,202728375,Ахиллик
SA-218053,202866331,Янгиобод
SA-218054,202866355,Октош
SA-218056,202703050,Исломобод
SA-14060029,202830044,Нугай
SA-14060009,207327776,Бостон
SA-14060002,203660121,Амир Темур
SA-14060016,202496262,Ислом Шоир
SA-14060030,203053250,Оби xаёт
SA-14060050,202719576,Халкабод
SA-14060049,202815505,Хакикат
SA-14060051,202830091,Хужакорзон
SA-14060052,202830109,Хужакургон
SA-14060043,202835568,Тошкоприк
SA-224002,202573713,Гузал
SA-224003,202884136,Мустакиллик
SA-224004,202884151,Фаровон
SA-224005,202892238,Фидокор
SA-224006,202884175,Бирлашув
SA-224007,202892221,Бахрин
SA-224008,202879663,Тохиршайх
SA-224009,202884144,Жавшарота
SA-224010,202892253,Дарвишик
SA-224011,206984998,Кирковул
SA-224012,202908301,Купаки
SA-224013,202960889,Гулзор
SA-224014,202884168,Янгиобод
SA-224015,202925527,Бошкургон
SA-224016,202892245,Хоса
SA-224017,203313464,Бошчурош
SA-224018,202908293,Гулистон
SA-224019,206691438,Бешкургон
SA-224020,202879703,Жувозхона
SA-224022,206985008,Истиклол
SA-224023,202956171,Октош
SA-224024,202879710,Дустлик
SA-224025,202896896,Маданият
SA-224026,206671114,Бахор
SA-224027,202900455,Шуртепа
SA-224028,202893125,Култусин
SA-224029,202893133,Накурт
SA-224030,202892284,Галлакор
SA-224032,202052657,Тошховуз
SA-224033,202052689,Кумчук
SA-224034,202830242,Хужаобод
SA-224035,202866474,Гойиб ота
SA-224037,202052664,Бунёдкор
SA-224038,202866498,Алиобод
SA-224039,202892980,Туркибола
SA-224040,202052633,Куктепа
SA-224041,202893078,Навбахор
SA-224042,202893085,Полвонарик
SA-224043,202893061,Дустларобод
SA-224044,202052640,Буркут
SA-224046,202830266,Маниобод
SA-224047,202052618,Оккургон
SA-224048,207040874,Сорисув
SA-224049,202893039,Чоштепа
SA-224050,202866459,Зарафшон
SA-224051,202893022,Туполос
SA-224052,202328668,Халкобод
SA-224053,202892997,Бобур
SA-224055,202893093,Илгор
SA-224056,202052625,Томойрот
SA-224057,202866434,Навруз
SA-224058,202844944,Каттасайдов
SA-224059,202893054,Сарбозор
SA-224060,202866506,Уймовут
