tin,district_soato,uzcad_code,code,name_uz_latin,name_uz_cyril,name_ru
202067226,1712211,1712211012,21010006,Qarag'ata,Қарағата,Карагата
202866119,1712211,1712211015,21010011,Ushtobe,Уштобe,Уштобe
204573893,1712211,1712211005,21010014,Yuksalish,Юксалиш,Юксалиш
202365813,1712211,1712211007,21010010,Sho‘rko‘l,Шўркўл,Шуркул
203330760,1712238,1712238001,21040033,Mustaqillik,Мустақиллик,Мустакиллик
203327289,1712238,1712238028,21040004,Bo‘diq,Бўдиқ,Будик
203654967,1712238,1712238019,21040032,Yangiturmush,Янгитурмуш,Янгитурмуш
203659366,1712238,1712238005,21040007,Dehibaland,Деҳибаланд,Дехибаланд
309033079,1712238,1712238031,21040034,Nurobod,Нуробод,Нуробод
203659359,1712238,1712238008,21040003,Amir Temur,Амир Темур,Амир Темур
203659374,1712238,1712238007,21040001,Avazsoy,Авазсой,Авазсой
203339581,1712238,1712238024,21040009,Ibn Sino,Ибн Сино,Ибн Сино
203339527,1712238,1712238023,21040018,Nurfaxr,Нурфахр,Нурфахр
203671281,1712238,1712238017,21040027,Chuya,Чуя,Чуя
203324435,1712238,1712238026,21040016,Mirishkor,Миришкор,Миришкор
203656480,1712238,1712238018,21040023,Suvliq,Сувлиқ,Сувлик
205362815,1712238,1712238015,21040011,Istiqlol,Истиқлол,Истиклол
203671298,1712238,1712238011,21040024,Temirqovuq,Темирқовуқ,Темирковук
309028202,1712238,1712238009,21040036,Tinchlik,Тинчлик,Тинчлик
203659327,1712238,1712238016,21040008,Jarma,Жарма,Жарма
203327225,1712238,1712238004,21040019,Oqmachit,Оқмачит,Окмачит
203659381,1712238,1712238013,21040022,Sentob,Сентоб,Сентоб
204929622,1712238,1712238012,21040013,Kattasoy,Каттасой,каттасой
203327185,1712238,1712238027,21040002,Alisher Navoiy,Алишер Навоий,Алишер Навоий
203327233,1712238,1712238022,21040031,Yangi hayot,Янги ҳаёт,Янги хаёт
203659334,1712238,1712238020,21040012,Qadoq,Қадоқ,кадок
203332781,1712238,1712238030,21040030,Eshon Sudur,Эшон Судур,Эшон Судур
